temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,traffic_volume,hour,day_of_week,month,year,is_weekend,day_of_month,week_of_year,is_rush_hour,is_morning_peak,is_evening_peak
280.07,0.0,0.0,64,Clouds,broken clouds,6692,16,1,11,2013,0,19,47,1,0,1
279.81,0.0,0.0,64,Clouds,broken clouds,6518,17,1,11,2013,0,19,47,1,0,1
279.57,0.0,0.0,64,Clouds,broken clouds,4677,18,1,11,2013,0,19,47,1,0,1
279.44,0.0,0.0,64,Clouds,broken clouds,3131,19,1,11,2013,0,19,47,1,0,1
279.18,0.0,0.0,64,Clouds,broken clouds,2867,20,1,11,2013,0,19,47,0,0,0
279.37,0.0,0.0,90,Clouds,overcast clouds,2499,21,1,11,2013,0,19,47,0,0,0
279.37,0.0,0.0,64,Clouds,broken clouds,1685,22,1,11,2013,0,19,47,0,0,0
279.68,0.0,0.0,64,Clouds,broken clouds,990,23,1,11,2013,0,19,47,0,0,0
280.28,0.0,0.0,64,Clouds,broken clouds,491,0,2,11,2013,0,20,47,0,0,0
280.29,0.0,0.0,64,Clouds,broken clouds,322,1,2,11,2013,0,20,47,0,0,0
280.29,0.0,0.0,64,Clouds,broken clouds,262,2,2,11,2013,0,20,47,0,0,0
280.28,0.0,0.0,90,Drizzle,light intensity drizzle,355,3,2,11,2013,0,20,47,0,0,0
280.41,0.0,0.0,90,Clouds,overcast clouds,811,4,2,11,2013,0,20,47,0,0,0
280.15,0.0,0.0,90,Clouds,overcast clouds,2832,5,2,11,2013,0,20,47,0,0,0
279.9,0.0,0.0,90,Clouds,overcast clouds,5990,6,2,11,2013,0,20,47,0,0,0
279.5,0.0,0.0,75,Clouds,broken clouds,7107,7,2,11,2013,0,20,47,1,1,0
279.5,0.0,0.0,90,Clouds,overcast clouds,6150,8,2,11,2013,0,20,47,1,1,0
280.17,0.0,0.0,90,Clouds,overcast clouds,5290,9,2,11,2013,0,20,47,1,1,0
280.41,0.0,0.0,90,Clouds,overcast clouds,4651,10,2,11,2013,0,20,47,0,0,0
280.66,0.0,0.0,90,Clouds,overcast clouds,4838,11,2,11,2013,0,20,47,0,0,0
280.83,0.0,0.0,90,Clouds,overcast clouds,4960,12,2,11,2013,0,20,47,0,0,0
280.17,0.0,0.0,90,Clouds,overcast clouds,5079,13,2,11,2013,0,20,47,0,0,0
279.66,0.0,0.0,90,Clouds,overcast clouds,5319,14,2,11,2013,0,20,47,0,0,0
279.41,0.0,0.0,75,Clouds,broken clouds,6199,15,2,11,2013,0,20,47,0,0,0
278.55,0.0,0.0,90,Clouds,overcast clouds,6992,16,2,11,2013,0,20,47,1,0,1
277.41,0.0,0.0,40,Clouds,scattered clouds,6578,17,2,11,2013,0,20,47,1,0,1
276.55,0.0,0.0,90,Clouds,overcast clouds,4982,18,2,11,2013,0,20,47,1,0,1
276.4,0.0,0.0,90,Haze,haze,3487,19,2,11,2013,0,20,47,1,0,1
276.83,0.0,0.0,90,Clouds,overcast clouds,3082,20,2,11,2013,0,20,47,0,0,0
276.55,0.0,0.0,90,Haze,haze,3008,21,2,11,2013,0,20,47,0,0,0
276.55,0.0,0.0,90,Mist,mist,3008,21,2,11,2013,0,20,47,0,0,0
276.4,0.0,0.0,90,Mist,mist,1795,22,2,11,2013,0,20,47,0,0,0
276.35,0.0,0.0,90,Mist,mist,1010,23,2,11,2013,0,20,47,0,0,0
276.35,0.0,0.0,90,Haze,haze,1010,23,2,11,2013,0,20,47,0,0,0
276.15,0.0,0.0,90,Mist,mist,585,0,3,11,2013,0,21,47,0,0,0
276.4,0.0,0.0,90,Mist,mist,339,1,3,11,2013,0,21,47,0,0,0
276.15,0.0,0.0,90,Mist,mist,289,2,3,11,2013,0,21,47,0,0,0
276.48,0.0,0.0,90,Mist,mist,361,3,3,11,2013,0,21,47,0,0,0
276.15,0.0,0.0,90,Mist,mist,806,4,3,11,2013,0,21,47,0,0,0
275.77,0.0,0.0,90,Mist,mist,2786,5,3,11,2013,0,21,47,0,0,0
276.11,0.0,0.0,90,Mist,mist,5842,6,3,11,2013,0,21,47,0,0,0
273.79,0.0,0.0,90,Mist,mist,6485,7,3,11,2013,0,21,47,1,1,0
271.41,0.0,0.0,90,Mist,mist,6251,8,3,11,2013,0,21,47,1,1,0
271.18,0.0,0.0,90,Mist,mist,5379,9,3,11,2013,0,21,47,1,1,0
271.93,0.0,0.0,90,Clouds,overcast clouds,4679,10,3,11,2013,0,21,47,0,0,0
271.82,0.0,0.0,90,Clouds,overcast clouds,4859,11,3,11,2013,0,21,47,0,0,0
271.49,0.0,0.0,90,Clouds,overcast clouds,5214,12,3,11,2013,0,21,47,0,0,0
271.15,0.0,0.0,90,Mist,mist,5084,13,3,11,2013,0,21,47,0,0,0
271.29,0.0,0.0,90,Snow,light snow,5447,14,3,11,2013,0,21,47,0,0,0
271.29,0.0,0.0,90,Mist,mist,5447,14,3,11,2013,0,21,47,0,0,0
271.3,0.0,0.0,90,Snow,light snow,5995,15,3,11,2013,0,21,47,0,0,0
271.3,0.0,0.0,90,Mist,mist,5995,15,3,11,2013,0,21,47,0,0,0
271.15,0.0,0.0,90,Snow,light snow,6209,16,3,11,2013,0,21,47,1,0,1
270.15,0.0,0.0,90,Clouds,overcast clouds,5996,17,3,11,2013,0,21,47,1,0,1
270.15,0.0,0.0,90,Clouds,overcast clouds,4670,18,3,11,2013,0,21,47,1,0,1
269.69,0.0,0.0,90,Clouds,overcast clouds,3302,19,3,11,2013,0,21,47,1,0,1
269.15,0.0,0.0,90,Clouds,overcast clouds,2713,20,3,11,2013,0,21,47,0,0,0
269.47,0.0,0.0,90,Clouds,overcast clouds,2524,21,3,11,2013,0,21,47,0,0,0
269.15,0.0,0.0,90,Clouds,overcast clouds,2027,22,3,11,2013,0,21,47,0,0,0
268.47,0.0,0.0,75,Clouds,broken clouds,1200,23,3,11,2013,0,21,47,0,0,0
267.79,0.0,0.0,90,Clouds,overcast clouds,643,0,4,11,2013,0,22,47,0,0,0
267.44,0.0,0.0,75,Clouds,broken clouds,386,1,4,11,2013,0,22,47,0,0,0
266.76,0.0,0.0,1,Clear,sky is clear,332,2,4,11,2013,0,22,47,0,0,0
265.44,0.0,0.0,1,Clear,sky is clear,425,3,4,11,2013,0,22,47,0,0,0
264.44,0.0,0.0,1,Clear,sky is clear,743,4,4,11,2013,0,22,47,0,0,0
263.44,0.0,0.0,1,Clear,sky is clear,2606,5,4,11,2013,0,22,47,0,0,0
262.44,0.0,0.0,5,Clear,sky is clear,5548,6,4,11,2013,0,22,47,0,0,0
261.61,0.0,0.0,1,Clear,sky is clear,6641,7,4,11,2013,0,22,47,1,1,0
263.41,0.0,0.0,5,Clear,sky is clear,5908,8,4,11,2013,0,22,47,1,1,0
265.61,0.0,0.0,5,Clear,sky is clear,5061,9,4,11,2013,0,22,47,1,1,0
268.64,0.0,0.0,5,Clear,sky is clear,4722,10,4,11,2013,0,22,47,0,0,0
270.83,0.0,0.0,1,Clear,sky is clear,5153,11,4,11,2013,0,22,47,0,0,0
272.15,0.0,0.0,1,Clear,sky is clear,5505,12,4,11,2013,0,22,47,0,0,0
274.15,0.0,0.0,1,Clear,sky is clear,5478,13,4,11,2013,0,22,47,0,0,0
274.15,0.0,0.0,1,Clear,sky is clear,5789,14,4,11,2013,0,22,47,0,0,0
272.15,0.0,0.0,1,Clear,sky is clear,6047,15,4,11,2013,0,22,47,0,0,0
271.47,0.0,0.0,1,Clear,sky is clear,6512,16,4,11,2013,0,22,47,1,0,1
269.81,0.0,0.0,75,Snow,light snow,6238,17,4,11,2013,0,22,47,1,0,1
268.36,0.0,0.0,90,Clouds,overcast clouds,5306,18,4,11,2013,0,22,47,1,0,1
267.13,0.0,0.0,90,Clouds,overcast clouds,3697,19,4,11,2013,0,22,47,1,0,1
265.65,0.0,0.0,40,Clouds,scattered clouds,2926,20,4,11,2013,0,22,47,0,0,0
264.46,0.0,0.0,40,Clouds,scattered clouds,3029,21,4,11,2013,0,22,47,0,0,0
262.63,0.0,0.0,1,Clear,sky is clear,3041,22,4,11,2013,0,22,47,0,0,0
261.93,0.0,0.0,75,Clouds,broken clouds,3384,23,4,11,2013,0,22,47,0,0,0
261.31,0.0,0.0,90,Clouds,overcast clouds,1197,0,5,11,2013,1,23,47,0,0,0
260.35,0.0,0.0,1,Clear,sky is clear,725,1,5,11,2013,1,23,47,0,0,0
259.63,0.0,0.0,1,Clear,sky is clear,530,2,5,11,2013,1,23,47,0,0,0
259.39,0.0,0.0,1,Clear,sky is clear,377,3,5,11,2013,1,23,47,0,0,0
259.39,0.0,0.0,1,Clear,sky is clear,362,4,5,11,2013,1,23,47,0,0,0
258.91,0.0,0.0,1,Clear,sky is clear,709,5,5,11,2013,1,23,47,0,0,0
258.39,0.0,0.0,1,Clear,sky is clear,1278,6,5,11,2013,1,23,47,0,0,0
257.81,0.0,0.0,1,Clear,sky is clear,1827,7,5,11,2013,1,23,47,1,1,0
258.81,0.0,0.0,1,Clear,sky is clear,2719,8,5,11,2013,1,23,47,1,1,0
260.15,0.0,0.0,1,Clear,sky is clear,3685,9,5,11,2013,1,23,47,1,1,0
261.15,0.0,0.0,1,Clear,sky is clear,4439,10,5,11,2013,1,23,47,0,0,0
263.43,0.0,0.0,75,Clouds,broken clouds,4975,11,5,11,2013,1,23,47,0,0,0
264.38,0.0,0.0,40,Clouds,scattered clouds,5311,12,5,11,2013,1,23,47,0,0,0
265.15,0.0,0.0,1,Clear,sky is clear,5020,13,5,11,2013,1,23,47,0,0,0
265.38,0.0,0.0,5,Clear,sky is clear,4213,14,5,11,2013,1,23,47,0,0,0
265.15,0.0,0.0,1,Clear,sky is clear,4127,15,5,11,2013,1,23,47,0,0,0
263.89,0.0,0.0,5,Clear,sky is clear,4164,16,5,11,2013,1,23,47,1,0,1
262.47,0.0,0.0,1,Clear,sky is clear,4027,17,5,11,2013,1,23,47,1,0,1
261.13,0.0,0.0,1,Clear,sky is clear,3682,18,5,11,2013,1,23,47,1,0,1
260.79,0.0,0.0,1,Clear,sky is clear,3193,19,5,11,2013,1,23,47,1,0,1
260.12,0.0,0.0,5,Clear,sky is clear,2594,20,5,11,2013,1,23,47,0,0,0
259.87,0.0,0.0,1,Clear,sky is clear,2572,21,5,11,2013,1,23,47,0,0,0
259.37,0.0,0.0,1,Clear,sky is clear,2549,22,5,11,2013,1,23,47,0,0,0
259.12,0.0,0.0,1,Clear,sky is clear,2311,23,5,11,2013,1,23,47,0,0,0
258.38,0.0,0.0,1,Clear,sky is clear,1184,0,6,11,2013,1,24,47,0,0,0
258.38,0.0,0.0,1,Clear,sky is clear,835,1,6,11,2013,1,24,47,0,0,0
258.39,0.0,0.0,1,Clear,sky is clear,558,2,6,11,2013,1,24,47,0,0,0
259.15,0.0,0.0,1,Clear,sky is clear,361,3,6,11,2013,1,24,47,0,0,0
258.89,0.0,0.0,1,Clear,sky is clear,292,4,6,11,2013,1,24,47,0,0,0
259.88,0.0,0.0,1,Clear,sky is clear,463,5,6,11,2013,1,24,47,0,0,0
260.64,0.0,0.0,1,Clear,sky is clear,745,6,6,11,2013,1,24,47,0,0,0
260.81,0.0,0.0,1,Clear,sky is clear,1089,7,6,11,2013,1,24,47,1,1,0
262.47,0.0,0.0,1,Clear,sky is clear,1708,8,6,11,2013,1,24,47,1,1,0
265.15,0.0,0.0,1,Clear,sky is clear,2623,9,6,11,2013,1,24,47,1,1,0
267.15,0.0,0.0,1,Clear,sky is clear,3319,10,6,11,2013,1,24,47,0,0,0
269.34,0.0,0.0,5,Clear,sky is clear,3509,11,6,11,2013,1,24,47,0,0,0
271.15,0.0,0.0,5,Clear,sky is clear,3731,12,6,11,2013,1,24,47,0,0,0
272.15,0.0,0.0,1,Clear,sky is clear,3808,13,6,11,2013,1,24,47,0,0,0
274.15,0.0,0.0,1,Clear,sky is clear,3777,14,6,11,2013,1,24,47,0,0,0
274.66,0.0,0.0,1,Clear,sky is clear,3866,15,6,11,2013,1,24,47,0,0,0
274.15,0.0,0.0,1,Clear,sky is clear,4148,16,6,11,2013,1,24,47,1,0,1
272.15,0.0,0.0,1,Clear,sky is clear,3671,17,6,11,2013,1,24,47,1,0,1
272.15,0.0,0.0,1,Clear,sky is clear,3122,18,6,11,2013,1,24,47,1,0,1
272.15,0.0,0.0,1,Clear,sky is clear,2995,19,6,11,2013,1,24,47,1,0,1
271.83,0.0,0.0,1,Clear,sky is clear,2658,20,6,11,2013,1,24,47,0,0,0
271.66,0.0,0.0,1,Clear,sky is clear,2298,21,6,11,2013,1,24,47,0,0,0
271.16,0.0,0.0,1,Clear,sky is clear,1583,22,6,11,2013,1,24,47,0,0,0
271.66,0.0,0.0,1,Clear,sky is clear,894,23,6,11,2013,1,24,47,0,0,0
272.15,0.0,0.0,1,Clear,sky is clear,468,0,0,11,2013,0,25,48,0,0,0
272.15,0.0,0.0,40,Clouds,scattered clouds,267,1,0,11,2013,0,25,48,0,0,0
272.15,0.0,0.0,90,Snow,light snow,232,2,0,11,2013,0,25,48,0,0,0
272.15,0.0,0.0,40,Clouds,scattered clouds,317,3,0,11,2013,0,25,48,0,0,0
272.15,0.0,0.0,1,Clear,sky is clear,793,4,0,11,2013,0,25,48,0,0,0
272.15,0.0,0.0,1,Clear,sky is clear,2657,5,0,11,2013,0,25,48,0,0,0
271.48,0.0,0.0,1,Clear,sky is clear,5715,6,0,11,2013,0,25,48,0,0,0
272.26,0.0,0.0,75,Clouds,broken clouds,5997,8,0,11,2013,0,25,48,1,1,0
274.67,0.0,0.0,75,Clouds,broken clouds,4490,10,0,11,2013,0,25,48,0,0,0
274.95,0.0,0.0,64,Clouds,broken clouds,4714,11,0,11,2013,0,25,48,0,0,0
275.85,0.0,0.0,64,Clouds,broken clouds,4844,12,0,11,2013,0,25,48,0,0,0
276.36,0.0,0.0,64,Clouds,broken clouds,5340,14,0,11,2013,0,25,48,0,0,0
276.61,0.0,0.0,64,Clouds,broken clouds,5828,15,0,11,2013,0,25,48,0,0,0
276.23,0.0,0.0,64,Clouds,broken clouds,6492,16,0,11,2013,0,25,48,1,0,1
276.1,0.0,0.0,64,Clouds,broken clouds,6066,17,0,11,2013,0,25,48,1,0,1
275.85,0.0,0.0,64,Clouds,broken clouds,4183,18,0,11,2013,0,25,48,1,0,1
275.45,0.0,0.0,64,Clouds,broken clouds,2876,19,0,11,2013,0,25,48,1,0,1
274.31,0.0,0.0,64,Clouds,broken clouds,2405,20,0,11,2013,0,25,48,0,0,0
276.793,0.0,0.0,64,Clouds,broken clouds,2070,21,0,11,2013,0,25,48,0,0,0
272.75,0.0,0.0,64,Clouds,broken clouds,1444,22,0,11,2013,0,25,48,0,0,0
272.12,0.0,0.0,64,Clouds,broken clouds,983,23,0,11,2013,0,25,48,0,0,0
271.69,0.0,0.0,64,Clouds,broken clouds,535,0,1,11,2013,0,26,48,0,0,0
270.9,0.0,0.0,64,Clouds,broken clouds,251,2,1,11,2013,0,26,48,0,0,0
270.39,0.0,0.0,64,Snow,light snow,343,3,1,11,2013,0,26,48,0,0,0
270.05,0.0,0.0,64,Snow,light snow,775,4,1,11,2013,0,26,48,0,0,0
268.49,0.0,0.0,64,Clouds,broken clouds,2727,5,1,11,2013,0,26,48,0,0,0
266.4,0.0,0.0,64,Clouds,broken clouds,5725,6,1,11,2013,0,26,48,0,0,0
265.42,0.0,0.0,64,Clouds,broken clouds,6891,7,1,11,2013,0,26,48,1,1,0
263.92,0.0,0.0,64,Clouds,broken clouds,6051,8,1,11,2013,0,26,48,1,1,0
264.81,0.0,0.0,64,Clouds,broken clouds,5275,9,1,11,2013,0,26,48,1,1,0
265.59,0.0,0.0,40,Clouds,scattered clouds,4603,10,1,11,2013,0,26,48,0,0,0
266.35,0.0,0.0,64,Clouds,broken clouds,5025,11,1,11,2013,0,26,48,0,0,0
266.61,0.0,0.0,75,Clouds,broken clouds,5336,12,1,11,2013,0,26,48,0,0,0
266.73,0.0,0.0,64,Clouds,broken clouds,5219,13,1,11,2013,0,26,48,0,0,0
266.99,0.0,0.0,64,Clouds,broken clouds,5775,14,1,11,2013,0,26,48,0,0,0
266.5,0.0,0.0,75,Clouds,broken clouds,6070,15,1,11,2013,0,26,48,0,0,0
265.71,0.0,0.0,64,Clouds,broken clouds,6273,17,1,11,2013,0,26,48,1,0,1
265.39,0.0,0.0,75,Clouds,broken clouds,4463,18,1,11,2013,0,26,48,1,0,1
264.95,0.0,0.0,64,Clouds,broken clouds,3294,19,1,11,2013,0,26,48,1,0,1
264.15,0.0,0.0,40,Clouds,scattered clouds,2886,20,1,11,2013,0,26,48,0,0,0
262.63,0.0,0.0,1,Clear,sky is clear,2565,21,1,11,2013,0,26,48,0,0,0
262.22,0.0,0.0,64,Clouds,broken clouds,1111,23,1,11,2013,0,26,48,0,0,0
261.19,0.0,0.0,64,Clouds,broken clouds,624,0,2,11,2013,0,27,48,0,0,0
260.68,0.0,0.0,64,Clouds,broken clouds,395,1,2,11,2013,0,27,48,0,0,0
260.48,0.0,0.0,64,Clouds,broken clouds,292,2,2,11,2013,0,27,48,0,0,0
259.66,0.0,0.0,64,Clouds,broken clouds,396,3,2,11,2013,0,27,48,0,0,0
259.36,0.0,0.0,64,Clouds,broken clouds,733,4,2,11,2013,0,27,48,0,0,0
258.84,0.0,0.0,64,Clouds,broken clouds,2591,5,2,11,2013,0,27,48,0,0,0
258.54,0.0,0.0,64,Clouds,broken clouds,5210,6,2,11,2013,0,27,48,0,0,0
258.14,0.0,0.0,64,Clouds,broken clouds,6004,7,2,11,2013,0,27,48,1,1,0
257.37,0.0,0.0,64,Clouds,broken clouds,5651,8,2,11,2013,0,27,48,1,1,0
260.69,0.0,0.0,1,Clear,sky is clear,5084,9,2,11,2013,0,27,48,1,1,0
262.89,0.0,0.0,64,Clouds,broken clouds,4706,10,2,11,2013,0,27,48,0,0,0
264.67,0.0,0.0,75,Clouds,broken clouds,5370,11,2,11,2013,0,27,48,0,0,0
265.59,0.0,0.0,64,Clouds,broken clouds,5572,12,2,11,2013,0,27,48,0,0,0
266.36,0.0,0.0,64,Clouds,broken clouds,5712,13,2,11,2013,0,27,48,0,0,0
266.61,0.0,0.0,64,Clouds,broken clouds,6274,14,2,11,2013,0,27,48,0,0,0
267.25,0.0,0.0,64,Clouds,broken clouds,6366,15,2,11,2013,0,27,48,0,0,0
267.83,0.0,0.0,64,Clouds,broken clouds,6156,16,2,11,2013,0,27,48,1,0,1
267.89,0.0,0.0,64,Clouds,broken clouds,5052,17,2,11,2013,0,27,48,1,0,1
267.89,0.0,0.0,64,Clouds,broken clouds,4399,18,2,11,2013,0,27,48,1,0,1
268.28,0.0,0.0,64,Clouds,broken clouds,3347,19,2,11,2013,0,27,48,1,0,1
268.65,0.0,0.0,90,Clouds,overcast clouds,2786,20,2,11,2013,0,27,48,0,0,0
268.45,0.0,0.0,90,Clouds,overcast clouds,3345,21,2,11,2013,0,27,48,0,0,0
268.35,0.0,0.0,64,Clouds,broken clouds,2889,22,2,11,2013,0,27,48,0,0,0
268.35,0.0,0.0,64,Clouds,broken clouds,1535,23,2,11,2013,0,27,48,0,0,0
268.24,0.0,0.0,64,Clouds,broken clouds,929,0,3,11,2013,0,28,48,0,0,0
268.45,0.0,0.0,64,Clouds,broken clouds,577,1,3,11,2013,0,28,48,0,0,0
267.84,0.0,0.0,64,Clouds,broken clouds,409,2,3,11,2013,0,28,48,0,0,0
267.84,0.0,0.0,64,Clouds,broken clouds,284,3,3,11,2013,0,28,48,0,0,0
267.83,0.0,0.0,64,Clouds,broken clouds,264,4,3,11,2013,0,28,48,0,0,0
268.03,0.0,0.0,64,Clouds,broken clouds,801,6,3,11,2013,0,28,48,0,0,0
268.24,0.0,0.0,64,Clouds,broken clouds,984,7,3,11,2013,0,28,48,1,1,0
267.88,0.0,0.0,64,Clouds,broken clouds,1295,8,3,11,2013,0,28,48,1,1,0
267.73,0.0,0.0,40,Clouds,scattered clouds,2125,9,3,11,2013,0,28,48,1,1,0
269.05,0.0,0.0,75,Clouds,broken clouds,2493,10,3,11,2013,0,28,48,0,0,0
269.37,0.0,0.0,75,Clouds,broken clouds,3378,11,3,11,2013,0,28,48,0,0,0
269.59,0.0,0.0,75,Clouds,broken clouds,3649,12,3,11,2013,0,28,48,0,0,0
269.38,0.0,0.0,64,Snow,light snow,3157,13,3,11,2013,0,28,48,0,0,0
269.16,0.0,0.0,90,Snow,light snow,3019,14,3,11,2013,0,28,48,0,0,0
269.44,0.0,0.0,64,Clouds,broken clouds,2954,15,3,11,2013,0,28,48,0,0,0
268.8,0.0,0.0,64,Clouds,broken clouds,2958,16,3,11,2013,0,28,48,1,0,1
267.25,0.0,0.0,64,Clouds,broken clouds,3235,17,3,11,2013,0,28,48,1,0,1
265.58,0.0,0.0,64,Clouds,broken clouds,3132,18,3,11,2013,0,28,48,1,0,1
263.79,0.0,0.0,64,Clouds,broken clouds,3385,19,3,11,2013,0,28,48,1,0,1
262.89,0.0,0.0,64,Clouds,broken clouds,3119,20,3,11,2013,0,28,48,0,0,0
262.21,0.0,0.0,5,Clear,sky is clear,2620,21,3,11,2013,0,28,48,0,0,0
261.0,0.0,0.0,64,Clouds,broken clouds,2043,22,3,11,2013,0,28,48,0,0,0
260.48,0.0,0.0,64,Clouds,broken clouds,1425,23,3,11,2013,0,28,48,0,0,0
259.98,0.0,0.0,64,Clouds,broken clouds,792,0,4,11,2013,0,29,48,0,0,0
259.47,0.0,0.0,64,Clouds,broken clouds,494,1,4,11,2013,0,29,48,0,0,0
258.75,0.0,0.0,64,Clouds,broken clouds,346,2,4,11,2013,0,29,48,0,0,0
258.96,0.0,0.0,64,Clouds,broken clouds,319,3,4,11,2013,0,29,48,0,0,0
259.16,0.0,0.0,64,Clouds,broken clouds,435,4,4,11,2013,0,29,48,0,0,0
261.1,0.0,0.0,64,Mist,mist,1169,5,4,11,2013,0,29,48,0,0,0
262.74,0.0,0.0,64,Clouds,broken clouds,2137,6,4,11,2013,0,29,48,0,0,0
263.92,0.0,0.0,1,Clear,sky is clear,2542,7,4,11,2013,0,29,48,1,1,0
265.67,0.0,0.0,64,Clouds,broken clouds,3107,9,4,11,2013,0,29,48,1,1,0
266.58,0.0,0.0,64,Clouds,broken clouds,3397,10,4,11,2013,0,29,48,0,0,0
268.4,0.0,0.0,64,Clouds,broken clouds,4015,11,4,11,2013,0,29,48,0,0,0
269.83,0.0,0.0,64,Clouds,broken clouds,4196,12,4,11,2013,0,29,48,0,0,0
271.2,0.0,0.0,64,Clouds,broken clouds,4449,13,4,11,2013,0,29,48,0,0,0
272.3,0.0,0.0,64,Clouds,broken clouds,4563,14,4,11,2013,0,29,48,0,0,0
272.07,0.0,0.0,64,Clouds,broken clouds,4742,15,4,11,2013,0,29,48,0,0,0
272.08,0.0,0.0,64,Clouds,broken clouds,4513,16,4,11,2013,0,29,48,1,0,1
271.86,0.0,0.0,64,Clouds,broken clouds,4247,17,4,11,2013,0,29,48,1,0,1
271.95,0.0,0.0,64,Clouds,broken clouds,3587,18,4,11,2013,0,29,48,1,0,1
271.62,0.0,0.0,64,Clouds,broken clouds,3843,19,4,11,2013,0,29,48,1,0,1
271.61,0.0,0.0,90,Clouds,overcast clouds,3487,20,4,11,2013,0,29,48,0,0,0
271.43,0.0,0.0,64,Clouds,broken clouds,2552,21,4,11,2013,0,29,48,0,0,0
271.3,0.0,0.0,64,Clouds,broken clouds,2497,22,4,11,2013,0,29,48,0,0,0
271.05,0.0,0.0,64,Clouds,broken clouds,1571,23,4,11,2013,0,29,48,0,0,0
271.05,0.0,0.0,64,Clouds,broken clouds,1007,0,5,11,2013,1,30,48,0,0,0
270.66,0.0,0.0,64,Clouds,broken clouds,672,1,5,11,2013,1,30,48,0,0,0
270.62,0.0,0.0,64,Clouds,broken clouds,548,2,5,11,2013,1,30,48,0,0,0
270.62,0.0,0.0,64,Clouds,broken clouds,360,3,5,11,2013,1,30,48,0,0,0
271.0,0.0,0.0,64,Clouds,broken clouds,341,4,5,11,2013,1,30,48,0,0,0
270.52,0.0,0.0,64,Clouds,broken clouds,641,5,5,11,2013,1,30,48,0,0,0
268.98,0.0,0.0,64,Clouds,broken clouds,1029,6,5,11,2013,1,30,48,0,0,0
268.07,0.0,0.0,64,Mist,mist,1419,7,5,11,2013,1,30,48,1,1,0
267.94,0.0,0.0,64,Mist,mist,2051,8,5,11,2013,1,30,48,1,1,0
269.56,0.0,0.0,64,Mist,mist,2958,9,5,11,2013,1,30,48,1,1,0
271.37,0.0,0.0,64,Clouds,broken clouds,3358,10,5,11,2013,1,30,48,0,0,0
273.72,0.0,0.0,64,Clouds,broken clouds,3699,11,5,11,2013,1,30,48,0,0,0
275.33,0.0,0.0,64,Clouds,broken clouds,4165,12,5,11,2013,1,30,48,0,0,0
276.51,0.0,0.0,64,Clouds,broken clouds,4187,13,5,11,2013,1,30,48,0,0,0
276.93,0.0,0.0,64,Clouds,broken clouds,4566,14,5,11,2013,1,30,48,0,0,0
277.09,0.0,0.0,64,Clouds,broken clouds,4846,15,5,11,2013,1,30,48,0,0,0
276.13,0.0,0.0,64,Clouds,broken clouds,4744,16,5,11,2013,1,30,48,1,0,1
275.58,0.0,0.0,90,Clouds,overcast clouds,4609,17,5,11,2013,1,30,48,1,0,1
274.59,0.0,0.0,64,Clouds,broken clouds,4244,18,5,11,2013,1,30,48,1,0,1
274.27,0.0,0.0,64,Clouds,broken clouds,3532,19,5,11,2013,1,30,48,1,0,1
273.16,0.0,0.0,64,Clouds,broken clouds,2896,20,5,11,2013,1,30,48,0,0,0
272.51,0.0,0.0,64,Clouds,broken clouds,2603,21,5,11,2013,1,30,48,0,0,0
272.44,0.0,0.0,64,Clouds,broken clouds,2870,22,5,11,2013,1,30,48,0,0,0
271.72,0.0,0.0,64,Clouds,broken clouds,3345,23,5,11,2013,1,30,48,0,0,0
271.14,0.0,0.0,64,Clouds,broken clouds,1335,0,6,12,2013,1,1,48,0,0,0
269.92,0.0,0.0,64,Clouds,broken clouds,787,1,6,12,2013,1,1,48,0,0,0
269.24,0.0,0.0,64,Clouds,broken clouds,692,2,6,12,2013,1,1,48,0,0,0
268.35,0.0,0.0,64,Clouds,broken clouds,367,3,6,12,2013,1,1,48,0,0,0
266.84,0.0,0.0,64,Mist,mist,296,4,6,12,2013,1,1,48,0,0,0
266.68,0.0,0.0,64,Mist,mist,475,5,6,12,2013,1,1,48,0,0,0
266.07,0.0,0.0,64,Mist,mist,780,6,6,12,2013,1,1,48,0,0,0
264.69,0.0,0.0,64,Mist,mist,1093,7,6,12,2013,1,1,48,1,1,0
264.52,0.0,0.0,64,Mist,mist,1675,8,6,12,2013,1,1,48,1,1,0
265.74,0.0,0.0,64,Mist,mist,2646,9,6,12,2013,1,1,48,1,1,0
269.23,0.0,0.0,64,Mist,mist,3914,10,6,12,2013,1,1,48,0,0,0
271.21,0.0,0.0,64,Clouds,broken clouds,4130,11,6,12,2013,1,1,48,0,0,0
272.65,0.0,0.0,64,Clouds,broken clouds,3935,12,6,12,2013,1,1,48,0,0,0
273.35,0.0,0.0,64,Clouds,broken clouds,4332,13,6,12,2013,1,1,48,0,0,0
273.95,0.0,0.0,64,Clouds,broken clouds,4499,14,6,12,2013,1,1,48,0,0,0
274.23,0.0,0.0,64,Clouds,broken clouds,4490,15,6,12,2013,1,1,48,0,0,0
273.71,0.0,0.0,64,Clouds,broken clouds,4963,16,6,12,2013,1,1,48,1,0,1
271.91,0.0,0.0,64,Clouds,broken clouds,4412,17,6,12,2013,1,1,48,1,0,1
271.56,0.0,0.0,64,Clouds,broken clouds,4132,18,6,12,2013,1,1,48,1,0,1
270.67,0.0,0.0,64,Clouds,broken clouds,3472,19,6,12,2013,1,1,48,1,0,1
